0
84
182
53
222
333
442
636
488
314
202
412
406
433
573
319
41
531
115
323
789
204
421
318
61
659
640
540
706
240
64
855
641
361
183
845
611
471
480
368
612
50
605
615
289
189
774
425
969
919
109
263
343
962
639
404
83
443
618
907
683
621
829
648
21
768
225
790
469
665
409
336
152
568
915
178
238
228
36
427
786
908
279
698
176
555
802
453
905
186
348
305
408
727
758
608
384
435
680
221
886
925
966
407
75
793
715
245
780
898
682
456
154
455
769
599
449
853
850
216
359
230
516
423
549
405
147
981
132
740
548
20
236
731
868
558
493
910
849
261
160
921
332
452
787
895
116
32
151
506
256
173
232
391
931
815
54
347
49
296
274
875
356
95
410
395
866
938
576
489
923
192
266
821
952
719
991
955
459
77
604
448
732
338
386
503
645
496
81
168
136
461
510
259
945
237
744
500
817
867
357
63
12
977
803
532
965
197
984
97
78
637
229
798
486
34
175
215
647
422
995
878
933
736
286
701
174
191
411
65
142
206
771
342
844
689
819
695
808
126
825
341
536
979
733
766
673
720
652
231
508
150
149
864
746
856
244
211
734
539
823
635
800
632
60
369
394
420
707
373
504
911
663
226
843
80
220
143
547
678
43
312
690
340
381
934
794
589
686
472
460
948
511
113
198
393
920
89
8
389
24
765
271
820
854
166
445
795
753
30
249
939
40
111
788
656
609
396
519
832
837
497
205
968
48
716
114
374
372
141
841
349
62
44
6
860
989
507
672
58
25
432
424
565
214
696
209
475
306
928
835
941
729
196
125
570
414
71
779
201
110
464
258
22
552
233
579
664
79
826
885
763
42
980
320
901
658
526
792
98
403
164
213
322
569
103
210
146
144
260
957
822
248
833
366
723
975
310
554
288
388
660
102
246
107
292
730
415
494
72
634
550
444
778
839
239
270
399
118
745
93
181
806
776
816
68
852
295
627
219
623
963
791
251
363
457
685
302
463
224
458
38
284
491
762
692
999
871
553
888
583
90
988
104
331
481
633
971
159
253
523
138
770
972
280
257
873
544
738
892
775
728
859
601
440
28
74
195
959
334
517
92
467
890
607
315
737
978
946
242
134
572
557
927
693
708
879
870
35
894
750
398
346
330
297
811
91
670
487
741
880
556
208
14
298
691
594
654
535
311
830
699
429
94
121
18
688
203
603
534
943
156
992
676
428
170
33
983
120
530
56
23
522
877
278
606
401
814
801
70
521
501
721
344
217
714
912
300
679
903
857
953
379
666
651
929
592
529
358
897
994
713
329
997
169
578
148
781
537
434
254
671
625
105
37
483
960
377
566
922
234
194
561
3
2
317
726
863
702
662
466
172
958
712
902
139
970
812
223
273
752
157
541
954
59
616
725
272
199
31
85
974
218
262
998
96
367
430
567
299
644
935
327
587
657
419
26
528
326
128
108
502
269
985
582
51
840
371
748
858
283
177
321
19
73
247
668
944
527
810
470
767
631
426
165
545
964
437
137
476
630
88
10
161
390
477
986
996
533
352
882
439
5
380
117
593
891
447
580
454
967
135
950
614
376
397
1
887
846
304
851
418
124
46
597
571
29
628
438
498
187
684
916
468
900
387
865
185
355
834
7
171
309
872
982
385
602
876
446
52
15
16
184
512
562
760
909
119
524
543
499
100
773
431
122
520
277
976
914
669
650
13
913
402
709
626
513
705
818
694
973
805
782
514
482
896
490
87
474
951
828
847
824
899
441
588
285
813
11
990
4
353
167
252
200
667
255
724
179
761
735
757
360
564
451
400
163
265
294
617
123
754
39
947
190
370
382
485
133
574
874
595
450
942
307
624
106
551
45
86
518
949
293
350
596
749
893
301
158
17
188
281
264
675
711
861
145
722
869
436
235
598
525
924
848
881
365
9
993
961
796
936
759
742
687
339
99
655
162
563
739
747
560
101
600
581
364
542
335
140
906
328
575
930
155
764
268
55
416
755
413
661
291
462
646
66
956
47
718
783
756
57
932
809
831
677
383
243
710
842
127
585
772
704
904
67
613
131
375
316
250
743
987
918
586
207
351
287
478
559
797
153
308
492
926
629
827
515
337
345
643
276
495
591
313
917
862
392
590
538
479
807
241
76
227
473
27
212
378
804
649
622
193
674
889
703
681
584
577
282
642
610
546
129
417
799
69
937
838
484
362
700
619
638
354
751
325
784
717
884
697
777
130
324
836
653
303
465
620
509
940
290
785
275
112
180
267
82
505
883
0
